"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","rab.all","rab.win.control","rab.win.S.2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV34","DESeq2",49.3799691034833,-1.14395678500544,0.71666868252961,-1.5962142798924,0.110440960486046,0.138051200607557,"deseq2",0.138051200607557,-1.14395678500544,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00517273491754979,0.00246432260663837,"control",0.00517273491754979,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,0.859959812023852
"ASV347","DESeq2",23.0789503391648,-7.3931777574806,3.89183463705254,-1.89966389812486,0.0574772409142259,0.0776719471813864,"deseq2",0.0776719471813864,-7.3931777574806,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00319758793963138,0,"control",0.00319758793963138,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis","Alteromonas",1.10973580725011
"ASV354","DESeq2",17.4496535886313,-6.98967278761683,3.7910641839904,-1.84372314695544,0.0652234979011721,0.0847058414300937,"deseq2",0.0847058414300937,-6.98967278761683,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00244422517136552,0,"control",0.00244422517136552,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,"Winogradskyella",1.0720866390981
"ASV37","DESeq2",81.3746808945842,1.32361379419052,0.598557950470789,2.21133775459743,0.0270124567458794,0.0422069636654365,"deseq2",0.0422069636654365,1.32361379419052,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00419762075933019,0.0114059513315218,"contrast",0.0114059513315218,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",1.37461588951289
"ASV383","DESeq2",85.341938166546,-9.27282962323805,1.81176969428904,-5.11810615469911,3.0861889377852e-07,2.25986159870078e-06,"deseq2",2.25986159870078e-06,-9.27282962323805,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0115377206435627,0,"control",0.0115377206435627,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,"Oleispira",5.64591815764953
"ASV39","DESeq2",40.2196240905002,-0.312588187469216,0.72921883143922,-0.428661704816752,0.668169433384927,0.696009826442632,"deseq2",0.696009826442632,-0.312588187469216,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00358986013560726,0.00319547061442969,"control",0.00358986013560726,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,"Candidatus Actinomarina",0.1573846288669
"ASV391","DESeq2",53.2375716847928,9.71088448774633,2.11121450931002,4.59966736914859,4.23166088930676e-06,2.11583044465338e-05,"deseq2",2.11583044465338e-05,9.71088448774633,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0,0.012603609089064,"contrast",0.012603609089064,"Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA,"R76-B128",4.67451913810275
"ASV4","DESeq2",203.962948635054,-0.653827607826536,0.574462248292895,-1.13815591846024,0.255055381908289,0.293167105641711,"deseq2",0.293167105641711,-0.653827607826536,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0195553223042447,0.0131314921344639,"control",0.0195553223042447,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",0.532884760632959
"ASV410","DESeq2",27.6218495664614,2.07805826845878,3.10379963164279,0.669520753618652,0.503163346473039,0.536069305539461,"deseq2",0.536069305539461,2.07805826845878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00101677681748856,0.0048228626128787,"contrast",0.0048228626128787,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas","citrea","Pseudoalteromonas",0.27077905906171
"ASV42","DESeq2",18.7267425270712,-7.09864738169072,2.10220841556034,-3.3767571897949,0.00073345765843661,0.00141049549699348,"deseq2",0.00141049549699348,-7.09864738169072,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00257987048556374,0,"control",0.00257987048556374,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,"Marinomonas",2.85062829599143
"ASV424","DESeq2",12.4238744181847,-6.5009831076393,4.41129700947302,-1.47371240106454,0.140559042479775,0.17141346643875,"deseq2",0.17141346643875,-6.5009831076393,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00171756207218812,0,"control",0.00171756207218812,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus","Pseudophaeobacter",0.76595506239937
"ASV442","DESeq2",50.572921139706,-8.52652006858253,2.20531110883036,-3.86635701168929,0.000110473185372378,0.000283264577877893,"deseq2",0.000283264577877893,-8.52652006858253,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00702254426513058,0,"control",0.00702254426513058,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei","Colwellia",3.54780773043539
"ASV45","DESeq2",49.1537755257302,-1.09082692022995,2.03822963042457,-0.535183525912501,0.592522956834916,0.623708375615701,"deseq2",0.623708375615701,-1.09082692022995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00507084540337026,0.00222222222222222,"control",0.00507084540337026,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.205018423883359
"ASV47","DESeq2",21.3399818674175,-7.27984856599344,3.71935457361641,-1.95728813209521,0.0503136020278736,0.0689227425039364,"deseq2",0.0689227425039364,-7.27984856599344,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0029836053566374,0,"control",0.0029836053566374,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",1.16163744987419
"ASV479","DESeq2",37.0880657746662,-8.08152244938548,1.78050001806137,-4.53890613165212,5.6546799583158e-06,2.45855650361556e-05,"deseq2",2.45855650361556e-05,-8.08152244938548,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00512784894756487,0,"control",0.00512784894756487,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,"Thalassotalea",4.60931980611433
"ASV49","DESeq2",264.82414176824,-10.9117097745012,2.13393646473353,-5.1134183022004,3.16380623818109e-07,2.25986159870078e-06,"deseq2",2.25986159870078e-06,-10.9117097745012,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0363997527598032,0,"control",0.0363997527598032,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",5.64591815764953
"ASV5","DESeq2",162.701154757407,-1.42388075529755,0.377645467113918,-3.7704166454831,0.000162975231087694,0.000386330873625117,"deseq2",0.000386330873625117,-1.42388075529755,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0178445331802186,0.007304179503258,"control",0.0178445331802186,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,3.41304058383227
"ASV50","DESeq2",51.954038882673,-8.56448951740602,2.36727860633953,-3.61786293107641,0.000297045630311065,0.000632011979385244,"deseq2",0.000632011979385244,-8.56448951740602,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00715702746796533,0,"control",0.00715702746796533,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",3.19927468986381
"ASV506","DESeq2",36.7300875103414,-8.06029745153876,3.93156105347966,-2.05015192232737,0.0403496079257715,0.0584776926460456,"deseq2",0.0584776926460456,-8.06029745153876,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00503686419750105,0,"control",0.00503686419750105,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"Aurantivirga",1.2330097716668
"ASV51","DESeq2",27.3925905600524,-7.63571571210922,1.66784164950183,-4.57820184211729,4.68990045077518e-06,2.23328592894056e-05,"deseq2",2.23328592894056e-05,-7.63571571210922,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00375552223036324,0,"control",0.00375552223036324,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",4.65105567038512
"ASV523","DESeq2",39.2484347416117,-8.16231833478038,1.91536924458303,-4.26148553750914,2.03072497937224e-05,7.24253312723753e-05,"deseq2",7.24253312723753e-05,-8.16231833478038,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00540045096787335,0,"control",0.00540045096787335,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris","Colwellia",4.14010950966323
"ASV53","DESeq2",232.222386284177,-10.7221702050867,2.45546881417591,-4.36664890353545,1.26167286696685e-05,5.04669146786741e-05,"deseq2",5.04669146786741e-05,-10.7221702050867,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0320155532870732,0,"control",0.0320155532870732,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",4.29699324527592
"ASV543","DESeq2",28.9900043297856,-7.7105889993879,2.02863010674408,-3.80088463330719,0.000144180423185043,0.000351659568744008,"deseq2",0.000351659568744008,-7.7105889993879,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00392129002706355,0,"control",0.00392129002706355,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea","Dokdonia",3.45387756082932
"ASV56","DESeq2",51.8759785479447,-8.55492762374607,2.29256968280967,-3.73158891871131,0.000190275823490313,0.000422835163311806,"deseq2",0.000422835163311806,-8.55492762374607,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00699521949089371,0,"control",0.00699521949089371,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,"Candidatus Nitrosopelagicus",3.37382890358485
"ASV566","DESeq2",23.7065426211858,-4.29212653259593,1.33159917494093,-3.2232871673162,0.00126728435610121,0.00230415337472947,"deseq2",0.00230415337472947,-4.29212653259593,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00314781090803412,0.000155038759689922,"control",0.00314781090803412,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,"Psychrobium",2.63748861570816
"ASV576","DESeq2",95.7683414263052,7.23863730969113,1.88026826765396,3.84978964662468,0.000118219309505819,0.000295548273764549,"deseq2",0.000295548273764549,7.23863730969113,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.000113662195953626,0.0208837936330507,"contrast",0.0208837936330507,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,3.52937157293062
"ASV579","DESeq2",34.1662528090341,-7.95824050849131,3.65357941963309,-2.17820378167406,0.0293908686618909,0.0452167210182937,"deseq2",0.0452167210182937,-7.95824050849131,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0047618492245385,0,"control",0.0047618492245385,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,1.34470093458893
"ASV582","DESeq2",33.7046892748751,-7.94225689804633,2.26128438782296,-3.51227689043248,0.00044428485984026,0.00088856971968052,"deseq2",0.00088856971968052,-7.94225689804633,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00464387932549564,0,"control",0.00464387932549564,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,"Oleiphilus",3.05130849055467
"ASV6","DESeq2",156.022189527859,-1.42697262330056,0.403921309742534,-3.5327985646762,0.000411185640840431,0.000856636751750898,"deseq2",0.000856636751750898,-1.42697262330056,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0171588790002443,0.00682449236771874,"control",0.0171588790002443,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",3.06720329727516
"ASV60","DESeq2",28.7105174052028,3.73685924243385,2.65718979465461,1.40632003402662,0.15962911374271,0.192324233424952,"deseq2",0.192324233424952,3.73685924243385,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.000391503119395822,0.00556961143372987,"contrast",0.00556961143372987,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,0.715965989918302
"ASV62","DESeq2",329.425858565209,4.2276680077307,1.3362625241274,3.16380047438017,0.00155723513419284,0.00278077702534436,"deseq2",0.00278077702534436,4.2276680077307,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00337154440198302,0.0701560687162803,"contrast",0.0701560687162803,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,"Lentimonas",2.55583383333823
"ASV64","DESeq2",60.7777573867946,1.03140125858024,1.54318699923142,0.66835792363072,0.503905147207093,0.536069305539461,"deseq2",0.536069305539461,1.03140125858024,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00344840127356673,0.00755494364016952,"contrast",0.00755494364016952,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,NA,0.27077905906171
"ASV651","DESeq2",37.2321193026787,-8.07268508055167,1.72233147097329,-4.68706820760222,2.77146620736201e-06,1.45866642492738e-05,"deseq2",1.45866642492738e-05,-8.07268508055167,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00506928591080089,0,"control",0.00506928591080089,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,"Tenacibaculum",4.83604401336827
"ASV66","DESeq2",126.547317953925,1.29469820373756,1.21625557357665,1.06449518659161,0.287104433773399,0.315499377772966,"deseq2",0.315499377772966,1.29469820373756,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00656429195776298,0.01771746473156,"contrast",0.01771746473156,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,"Vibrio",0.501001492933425
"ASV71","DESeq2",37.6522028744522,2.30860866715499,2.10657517993956,1.09590613671867,0.273119853240461,0.306935268505772,"deseq2",0.306935268505772,2.30860866715499,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00118729624714359,0.00633856490695554,"contrast",0.00633856490695554,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.512953205939601
"ASV714","DESeq2",48.4088403551416,-8.45731076623334,1.68831939520151,-5.00930735633935,5.46262748439085e-07,3.64175165626057e-06,"deseq2",3.64175165626057e-06,-8.45731076623334,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00659960015119434,0,"control",0.00659960015119434,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,"Aliiglaciecola",5.43868967358587
"ASV72","DESeq2",30.720165762761,-1.0857871168495,3.18293766281776,-0.341127358393906,0.733007706135616,0.747967047077159,"deseq2",0.747967047077159,-1.0857871168495,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00327971582640429,0.0013953488372093,"control",0.00327971582640429,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,0.12611753527431
"ASV76","DESeq2",357.584312680095,-11.3442573362502,1.73741909933384,-6.52937298812923,6.60455911667403e-11,6.60455911667403e-09,"deseq2",6.60455911667403e-09,-11.3442573362502,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0492695738128566,0,"control",0.0492695738128566,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",8.1801561681458
"ASV795","DESeq2",70.8828107309362,-9.00410790732132,1.7171487546052,-5.24363884210574,1.57440234006371e-07,1.51620715774041e-06,"deseq2",1.51620715774041e-06,-9.00410790732132,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0096270898752598,0,"control",0.0096270898752598,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,"Fabibacter",5.81924145746572
"ASV81","DESeq2",78.4606179338384,-9.15879843967279,2.14859270618898,-4.262696421379,2.01974826705713e-05,7.24253312723753e-05,"deseq2",7.24253312723753e-05,-9.15879843967279,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0108221510595221,0,"control",0.0108221510595221,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",4.14010950966323
"ASV829","DESeq2",22.3901257664395,-7.35446945839015,2.37817910470467,-3.09247921817203,0.00198492131234744,0.00348231809183761,"deseq2",0.00348231809183761,-7.35446945839015,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00309180186723967,0,"control",0.00309180186723967,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,"Thalassotalea",2.45813156084069
"ASV853","DESeq2",26.0933342715473,-7.56798477942124,2.00974670116204,-3.76564110046576,0.0001661222756588,0.000386330873625117,"deseq2",0.000386330873625117,-7.56798477942124,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00355412956904081,0,"control",0.00355412956904081,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,3.41304058383227
"ASV861","DESeq2",24.2578224154146,-7.46948266771298,1.90749455889847,-3.91586053698964,9.00823133569141e-05,0.000243465711775444,"deseq2",0.000243465711775444,-7.46948266771298,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00333160886421632,0,"control",0.00333160886421632,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,"Aestuariibacter",3.6135621935264
"ASV882","DESeq2",28.7216880823681,-7.70597440523443,1.98402518784111,-3.88401037066449,0.000102747522065352,0.000270388215961453,"deseq2",0.000270388215961453,-7.70597440523443,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0039618440054642,0,"control",0.0039618440054642,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,"Dokdonia",3.56801223970686
"ASV889","DESeq2",14.6163228449232,-6.73485632792102,4.41071632314887,-1.52693028399363,0.126778348100412,0.156516479136311,"deseq2",0.156516479136311,-6.73485632792102,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00202066126139779,0,"control",0.00202066126139779,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,"Oleiphilus",0.805439930186577
"ASV92","DESeq2",227.875554646095,2.98781179621728,1.25621865125732,2.37841700027844,0.0173871507431157,0.0289785845718595,"deseq2",0.0289785845718595,2.98781179621728,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00494468500669714,0.043691546176892,"contrast",0.043691546176892,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,"Coraliomargarita",1.53792283099884
