"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S-2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV47","DESeq2",21.3399818674175,-7.27984856599344,3.71935457361641,-1.95728813209521,0.0503136020278736,0.0689227425039364,"deseq2",0.0689227425039364,-7.27984856599344,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV47","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.860271063149031,-0.723643340473916,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,-1.13399169407489,1.70583490734877,-3.09581232554639,-3.39714293033698,5.20344713776199,-0.723643340473916,0.210939708203646,0.470654907750137,0.860271063149031,0.56875,0.892170233369636,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV479","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.55883547364549,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV479",-3.55883547364549,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV479","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.550778912282292,-1.93266704886045,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,1.29551604469108,2.2065768963045,-2.88394991259863,-4.80734401975639,2.55856062984558,-1.93266704886045,0.000547999460257121,0.146955140747923,0.550778912282292,0.203125,0.538053128514516,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV479","DESeq2",37.0880657746662,-8.08152244938548,1.78050001806137,-4.53890613165212,5.6546799583158e-06,2.45855650361556e-05,"deseq2",2.45855650361556e-05,-8.08152244938548,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV49","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.39556986550197,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV49",-4.39556986550197,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV49","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.438820292578623,-2.16230852825246,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,2.66166560465375,3.94256926019392,-2.92547117781156,-7.425575304997,3.43478830599834,-2.16230852825246,0.000547999460257121,0.0836097914856154,0.438820292578623,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV49","DESeq2",264.82414176824,-10.9117097745012,2.13393646473353,-5.1134183022004,3.16380623818109e-07,2.25986159870078e-06,"deseq2",2.25986159870078e-06,-10.9117097745012,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV5","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.85035169459483,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV5",-3.85035169459483,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV5","DESeq2",162.701154757407,-1.42388075529755,0.377645467113918,-3.7704166454831,0.000162975231087694,0.000386330873625117,"deseq2",0.000386330873625117,-1.42388075529755,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV5","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.448612647665393,2.3281774143774,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,4.15362577001416,3.9128527703279,5.35957594789892,1.47215300710111,0.587681349319464,2.3281774143774,0.000547999460257121,0.13330776215728,0.448612647665393,0.0015625,0.00473345588235294,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV50","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.65677267217827,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV50",-3.65677267217827,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV50","DESeq2",51.954038882673,-8.56448951740602,2.36727860633953,-3.61786293107641,0.000297045630311065,0.000632011979385244,"deseq2",0.000632011979385244,-8.56448951740602,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV50","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.597471601210927,-1.42845732949633,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,0.0950290042222122,0.966819756015619,-2.88668296481593,-5.02740290803511,3.47600589480518,-1.42845732949633,0.0310272461563087,0.152674243706297,0.597471601210927,0.2265625,0.566003087820488,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV506","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.92573081194373,-0.513901486225712,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-1.47722437753741,2.39443321087769,-2.85728085324398,-3.59097786688203,6.30863783154019,-0.513901486225712,0.294574880995797,0.588199020835309,0.92573081194373,0.673437499999999,0.958315826985988,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV506","DESeq2",36.7300875103414,-8.06029745153876,3.93156105347966,-2.05015192232737,0.0403496079257715,0.0584776926460456,"deseq2",0.0584776926460456,-8.06029745153876,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV51","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.610642294597802,-1.82547821027484,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.41888161144507,1.63315867225803,-2.48642389019369,-4.08991685752006,2.49331854914178,-1.82547821027484,0.00782930484115282,0.182504758750916,0.610642294597802,0.209375,0.53914244539867,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV51","DESeq2",27.3925905600524,-7.63571571210922,1.66784164950183,-4.57820184211729,4.68990045077518e-06,2.23328592894056e-05,"deseq2",2.23328592894056e-05,-7.63571571210922,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV523","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.544045292381546,-1.67753901778071,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",1.09710358434532,1.52103761486118,-2.76084484462155,-4.88703060977437,2.55217015377612,-1.67753901778071,0.000547999460257121,0.136966442070359,0.544045292381546,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV523","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.5787871680463,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV523",-3.5787871680463,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV523","DESeq2",39.2484347416117,-8.16231833478038,1.91536924458303,-4.26148553750914,2.03072497937224e-05,7.24253312723753e-05,"deseq2",7.24253312723753e-05,-8.16231833478038,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV53","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.504250224296516,-1.69378435446888,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,1.52623053905924,2.69516299825544,-2.7275736168774,-6.20702013166088,3.86049135464989,-1.69378435446888,0.000547999460257121,0.0998001308771021,0.504250224296516,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV53","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.3201589662418,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV53",-4.3201589662418,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV53","DESeq2",232.222386284177,-10.7221702050867,2.45546881417591,-4.36664890353545,1.26167286696685e-05,5.04669146786741e-05,"deseq2",5.04669146786741e-05,-10.7221702050867,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV543","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.555758445722464,-1.66558129441792,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",0.614483865460327,1.21578159715166,-2.7754616745951,-4.49801938279833,2.46931712665516,-1.66558129441792,0.0155432426385351,0.155017597835203,0.555758445722464,0.2203125,0.552973489894945,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV543","DESeq2",28.9900043297856,-7.7105889993879,2.02863010674408,-3.80088463330719,0.000144180423185043,0.000351659568744008,"deseq2",0.000351659568744008,-7.7105889993879,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV56","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.584608270333138,-1.38334908806166,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,-0.018188799493756,2.0957384943934,-2.7955045168907,-4.86717387191574,3.3897588674717,-1.38334908806166,0.0390780901701758,0.15592945854982,0.584608270333138,0.2390625,0.599415894496324,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV56","DESeq2",51.8759785479447,-8.55492762374607,2.29256968280967,-3.73158891871131,0.000190275823490313,0.000422835163311806,"deseq2",0.000422835163311806,-8.55492762374607,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV56","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.76663111719667,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV56",-3.76663111719667,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV566","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.856741670171465,-0.740348042123594,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,1.23853564874886,1.41553848071115,-0.107595065834652,-1.48569530450494,2.01579662106867,-0.740348042123594,0.13281655334062,0.385661112934363,0.856741670171465,0.4140625,0.715661905279864,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV566","DESeq2",23.7065426211858,-4.29212653259593,1.33159917494093,-3.2232871673162,0.00126728435610121,0.00230415337472947,"deseq2",0.00230415337472947,-4.29212653259593,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV576","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.29766562916697,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV576",4.29766562916697,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV576","DESeq2",95.7683414263052,7.23863730969113,1.88026826765396,3.84978964662468,0.000118219309505819,0.000295548273764549,"deseq2",0.000295548273764549,7.23863730969113,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV576","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.1960802446492,3.6744576541554,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,-1.54531513780509,-4.57036424766276,6.83702637202633,11.4564659787909,3.23889552616058,3.6744576541554,0.000547999460257121,0.0332390870011008,0.1960802446492,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV579","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.889602770601556,-0.687645583864699,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,-1.12147506008559,2.08490269454784,-2.67456923300243,-3.88237701211735,5.82707672682576,-0.687645583864699,0.257814109363974,0.487055938256638,0.889602770601556,0.621874999999999,0.933873442026182,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV579","DESeq2",34.1662528090341,-7.95824050849131,3.65357941963309,-2.17820378167406,0.0293908686618909,0.0452167210182937,"deseq2",0.0452167210182937,-7.95824050849131,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV582","DESeq2",33.7046892748751,-7.94225689804633,2.26128438782296,-3.51227689043248,0.00044428485984026,0.00088856971968052,"deseq2",0.00088856971968052,-7.94225689804633,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV582","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.638332099509146,-1.37772464860138,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,0.119372959807857,0.618086069330333,-2.97574990503227,-4.47891165549737,3.12484359579506,-1.37772464860138,0.0310272461563087,0.183632512267656,0.638332099509146,0.2421875,0.591236209387528,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV6","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.84387267535738,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV6",-3.84387267535738,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV6","DESeq2",156.022189527859,-1.42697262330056,0.403921309742534,-3.5327985646762,0.000411185640840431,0.000856636751750898,"deseq2",0.000856636751750898,-1.42697262330056,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV6","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.241275871586308,2.92169008551621,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.1592825389446,3.79374342376602,5.23107705323322,1.42351362029385,0.46969805316516,2.92169008551621,0.000547999460257121,0.0503051776192274,0.241275871586308,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV60","DESeq2",28.7105174052028,3.73685924243385,2.65718979465461,1.40632003402662,0.15962911374271,0.192324233424952,"deseq2",0.192324233424952,3.73685924243385,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV60","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.67610807753123,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV60",3.67610807753123,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV60","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.283339319003763,2.33028992676388,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,0.228223115539659,-4.4186000380063,4.90953454865979,9.04589635237608,3.90067423080811,2.33028992676388,0.000547999460257121,0.0680279056617088,0.283339319003763,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV62","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.154423367965829,5.13908918661398,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,2.18738774767381,1.51114210641829,8.5102598126191,7.20109905039492,1.33940348204889,5.13908918661398,0.000547999460257121,0.015110484367115,0.154423367965829,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV62","DESeq2",329.425858565209,4.2276680077307,1.3362625241274,3.16380047438017,0.00155723513419284,0.00278077702534436,"deseq2",0.00278077702534436,4.2276680077307,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV62","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.81354341343895,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV62",4.81354341343895,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV64","DESeq2",60.7777573867946,1.03140125858024,1.54318699923142,0.66835792363072,0.503905147207093,0.536069305539461,"deseq2",0.536069305539461,1.03140125858024,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV64","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.270387161331621,2.78071412220894,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,2.94822405039764,-0.267180572476954,5.39904691187325,5.68789264094183,1.43951116405634,2.78071412220894,0.000547999460257121,0.062808070387108,0.270387161331621,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV651","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.63016696095099,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV651",-3.63016696095099,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV651","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.57291954869729,-1.80466616822724,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,1.58778146356095,1.92037860824045,-2.71083979070651,-4.725280798407,2.89178565427654,-1.80466616822724,0.000547999460257121,0.170405474543551,0.57291954869729,0.2015625,0.53422895318049,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV651","DESeq2",37.2321193026787,-8.07268508055167,1.72233147097329,-4.68706820760222,2.77146620736201e-06,1.45866642492738e-05,"deseq2",1.45866642492738e-05,-8.07268508055167,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV66","DESeq2",126.547317953925,1.29469820373756,1.21625557357665,1.06449518659161,0.287104433773399,0.315499377772966,"deseq2",0.315499377772966,1.29469820373756,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV66","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.204884446647505,4.17318579773604,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,3.05209649137442,2.63895558075009,6.58011591096619,4.09692845062583,1.00347728394316,4.17318579773604,0.000547999460257121,0.035991847188833,0.204884446647505,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV66","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.01653445740547,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV66",4.01653445740547,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV71","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.70134081288982,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV71",3.70134081288982,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV71","DESeq2",37.6522028744522,2.30860866715499,2.10657517993956,1.09590613671867,0.273119853240461,0.306935268505772,"deseq2",0.306935268505772,2.30860866715499,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV71","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.378010772057086,2.0962747320779,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.2619327763788,-0.72959017434868,5.13993224284578,5.87752342209675,3.01627064867362,2.0962747320779,0.000547999460257121,0.105349311106598,0.378010772057086,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV714","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.521526629690418,-2.24802103196978,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,1.58442893614451,2.69533210091291,-3.05403792132031,-5.50409351286018,2.35349734418535,-2.24802103196978,0.00782930484115282,0.130019005919699,0.521526629690418,0.2,0.531993710124935,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV714","DESeq2",48.4088403551416,-8.45731076623334,1.68831939520151,-5.00930735633935,5.46262748439085e-07,3.64175165626057e-06,"deseq2",3.64175165626057e-06,-8.45731076623334,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV714","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.68201266886504,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV714",-3.68201266886504,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV72","DESeq2",30.720165762761,-1.0857871168495,3.18293766281776,-0.341127358393906,0.733007706135616,0.747967047077159,"deseq2",0.747967047077159,-1.0857871168495,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
