"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor-out","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV1244","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.101971233865469,4.82474363904867,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,-3.58766514925058,-5.69030189450763,5.47718951195493,11.2141931941689,2.43797149971959,4.82474363904867,0.000547999460257121,0.0159626428788739,0.101971233865469,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1244","DESeq2",24.2011519374277,7.94585966469176,1.37338897436142,5.78558573938334,7.22600920691726e-09,2.18787500987217e-08,"deseq2",2.18787500987217e-08,7.94585966469176,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1253","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.65903963694218,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1253",-3.65903963694218,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1253","DESeq2",60.2582794624485,-9.70330377397204,1.52669318156752,-6.35576544856856,2.07391273393704e-10,1.61468919999384e-09,"deseq2",1.61468919999384e-09,-9.70330377397204,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1253","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.501973585254029,-2.1733505244089,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA,2.40175511107662,2.68891512257547,-2.82144545042367,-5.65262032470036,2.73288666652674,-2.1733505244089,0.000547999460257121,0.156853679615719,0.501973585254029,0.2,0.461656145930385,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV13","DESeq2",103.031153858047,-10.4868981131949,1.55046833465809,-6.76369705770704,1.34514202310119e-11,2.44367467530049e-10,"deseq2",2.44367467530049e-10,-10.4868981131949,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV13","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.419892079273078,-3.010047001023,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,2.75162868661472,3.72328340853514,-2.77974832177903,-6.3231017485213,1.9556307340221,-3.010047001023,0.000547999460257121,0.105177167127977,0.419892079273078,0.2,0.461656145930385,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV13","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.84531888616914,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV13",-3.84531888616914,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1328","DESeq2",50.4266379695147,-9.44556611887832,1.88632907560493,-5.00737980505824,5.5175984829159e-07,1.03692799075489e-06,"deseq2",1.03692799075489e-06,-9.44556611887832,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1328","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.55126850502852,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1328",-3.55126850502852,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1328","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.470517442145861,-1.65425895408731,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,0.952614599926323,1.68133687943303,-3.54407720158351,-5.60043708574085,3.27416777126877,-1.65425895408731,0.000547999460257121,0.133522680466837,0.470517442145861,0.2,0.461656145930385,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1331","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.09428120929358,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1331",4.09428120929358,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV1331","DESeq2",31.3340241105224,8.31811201934848,1.47411333551596,5.64279002091589,1.6731635891285e-08,4.44816661500015e-08,"deseq2",4.44816661500015e-08,8.31811201934848,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1331","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.12414830415097,3.89815229798853,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,-3.3632259723177,-5.48521923954824,5.80871166127257,11.2671872191947,2.95079279205334,3.89815229798853,0.000547999460257121,0.0229059375729662,0.12414830415097,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1334","DESeq2",35.1408737718842,-8.95145471066369,1.60944199317235,-5.56183742479566,2.66948925023845e-08,6.7668448436277e-08,"deseq2",6.7668448436277e-08,-8.95145471066369,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
