"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor-in","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV160","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.118164893348474,6.06338267295404,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","dokdonensis",4.05348986556418,3.58352607646537,6.33687759177509,2.7179839768805,0.449256777875926,6.06338267295404,0.000547999460257121,0.0198550427941482,0.118164893348474,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV160","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.98734857165584,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","dokdonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV160",3.98734857165584,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV1641","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.78759352199286,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Litorimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1641",3.78759352199286,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV1641","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.228886350189514,2.5890391083024,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Litorimonas",NA,-0.677673251939846,-3.85626315396317,4.83476887086936,8.56362223985708,3.53246627237688,2.5890391083024,0.000547999460257121,0.055294579675437,0.228886350189514,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV1641","DESeq2",23.8263213819082,4.27298134851422,2.46296558680337,1.73489283464168,0.0827597885580149,0.100039304850348,"deseq2",0.100039304850348,4.27298134851422,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Litorimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV168","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.119253364724973,4.12859234797582,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleibacter",NA,-3.21958174271587,-5.6041551409822,4.92161246005558,10.775341251245,2.78102084276048,4.12859234797582,0.000547999460257121,0.0193084420639562,0.119253364724973,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV168","DESeq2",24.0440962303284,8.33319893010504,2.15320828912494,3.87013136267074,0.000108776724720615,0.0001989028839938,"deseq2",0.0001989028839938,8.33319893010504,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV169","DESeq2",85.2057180987722,0.372043637197418,2.25258088214115,0.165163275666168,0.868815470009438,0.887565993948466,"deseq2",0.887565993948466,0.372043637197418,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea","eurytherma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV169","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.53798819639665,1.19959980719652,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea","eurytherma",4.60063136992921,0.12134522195087,5.70029582837733,5.60669870793583,4.50334898106586,1.19959980719652,0.000547999460257121,0.179040184399637,0.53798819639665,0.0015625,0.00452724358974359,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1698","DESeq2",35.0907652355436,8.87858269147433,1.82246246010807,4.87175065924147,1.10613711640475e-06,3.92500267111363e-06,"deseq2",3.92500267111363e-06,8.87858269147433,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Croceitalea","litorea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1698","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.121143019811755,4.37454459358556,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Croceitalea","litorea",-3.75204559173536,-5.94116998812424,5.53128276380399,11.4365354569394,2.70682192365699,4.37454459358556,0.000547999460257121,0.0199996827942383,0.121143019811755,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1733","DESeq2",33.7543608069045,-8.27268502322592,1.68028347080265,-4.92338653981649,8.5059202255127e-07,3.34161151716571e-06,"deseq2",3.34161151716571e-06,-8.27268502322592,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1733","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.438637448134522,-2.30216379721974,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA,1.63736279178734,2.29011511252853,-3.15586669239256,-5.51740272515604,2.34628111853061,-2.30216379721974,0.000547999460257121,0.127209212783171,0.438637448134522,0.2015625,0.46387077211399,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV175","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.405493197092801,-3.15744652546175,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,4.11960506192813,4.65604637752923,-2.89657894110965,-7.38725301280397,2.35946155358303,-3.15744652546175,0.000547999460257121,0.100979409701232,0.405493197092801,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV175","DESeq2",174.081382996156,-10.6516182698024,1.72127045422643,-6.18823046874957,6.08433300555507e-10,9.56109472301512e-09,"deseq2",9.56109472301512e-09,-10.6516182698024,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1794","DESeq2",33.4035635376442,8.80741191117045,2.72843677131816,3.22800660207912,0.0012465609709347,0.00193129164511009,"deseq2",0.00193129164511009,8.80741191117045,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1794","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.202406160001498,3.04895964477264,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,-3.3358206426828,-5.60707506063421,4.84194438014824,10.2895813690684,3.41435065046506,3.04895964477264,0.000547999460257121,0.0463243927008231,0.202406160001498,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV180","DESeq2",87.3696223010222,-0.194444757510182,1.20143064917128,-0.161844345859085,0.87142843042213,0.887565993948466,"deseq2",0.887565993948466,-0.194444757510182,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV180","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.335863040895365,1.75804128415094,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,3.97500486050873,2.88489734111946,5.36003011209878,2.55037028537252,1.41759485726168,1.75804128415094,0.000547999460257121,0.0964847927619855,0.335863040895365,0.003125,0.00906044407894737,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1836","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.755600368987017,-0.915062911434763,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA,-1.30120536789733,2.40256115773823,-2.91727754981145,-4.32999945661414,5.10212147183571,-0.915062911434763,0.240311858279588,0.39944366283712,0.755600368987017,0.5484375,0.833089126008339,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1836","DESeq2",41.815468439433,-8.59500913838379,3.72065538740334,-2.31007933910866,0.020883762064665,0.0290786560394069,"deseq2",0.0290786560394069,-8.59500913838379,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1892","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.69770631085284,0.774097654915948,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,NA,2.25762975704687,2.01707266837076,2.84185880718782,1.01756239683996,1.38791889125956,0.774097654915948,0.124035339300607,0.268533610918467,0.69770631085284,0.1390625,0.334870649214629,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1892","DESeq2",29.4003016928035,-1.53006378549031,1.12402208664763,-1.36123996464668,0.173437868366806,0.196682118766481,"deseq2",0.196682118766481,-1.53006378549031,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1955","DESeq2",32.4432679758285,8.76543465156468,2.04579750652208,4.28460520829659,1.83063965820311e-05,3.87250696927582e-05,"deseq2",3.87250696927582e-05,8.76543465156468,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1955","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.120813573347823,3.97612943926168,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,-3.4178912555636,-5.69187897175103,5.32821541802834,11.0545818117817,2.65387004262565,3.97612943926168,0.000547999460257121,0.0201401808425066,0.120813573347823,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV2","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.460279923422345,-2.77918223629913,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",2.08472379572122,2.59569116627709,-2.84977005931853,-5.50988868457208,2.23611752413217,-2.77918223629913,0.000547999460257121,0.142101997070692,0.460279923422345,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2","DESeq2",38.2374828645522,-8.47018345213389,1.53456354618819,-5.51960423742213,3.39764001615108e-08,2.4890686632755e-07,"deseq2",2.4890686632755e-07,-8.47018345213389,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV20","DESeq2",58.2175448464412,-9.07416242386642,1.56641365007813,-5.79295413022851,6.91590009940946e-09,6.33957509112534e-08,"deseq2",6.33957509112534e-08,-9.07416242386642,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV20","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.476903620993665,-2.86703705060544,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.94770527760073,3.19376331150145,-2.96406785551938,-6.12001721036055,2.25558291329492,-2.86703705060544,0.000547999460257121,0.137258216462986,0.476903620993665,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2122","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.117385306961515,4.27422063026116,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA,-3.27682107287503,-5.51947495815718,5.38049024800898,10.7402713066453,2.54142227068613,4.27422063026116,0.000547999460257121,0.0188921563854033,0.117385306961515,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV2122","DESeq2",32.2992206781579,8.75900691948394,1.91344918655513,4.57760100504848,4.703387060246e-06,1.23183946815967e-05,"deseq2",1.23183946815967e-05,8.75900691948394,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV223","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.410353394344195,-2.43821849342571,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,3.21562496970838,3.5388994612968,-3.401977987344,-7.42653401528516,3.06416703997033,-2.43821849342571,0.000547999460257121,0.108338395333257,0.410353394344195,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV223","DESeq2",102.218507817842,-9.88795796546823,1.6736571087022,-5.90799508098502,3.46296357184439e-09,3.80925992902882e-08,"deseq2",3.80925992902882e-08,-9.88795796546823,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2303","DESeq2",36.1960472153258,-8.38522072686518,3.93734607785943,-2.12966311851964,0.0331994359662854,0.0429639759563694,"deseq2",0.0429639759563694,-8.38522072686518,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2303","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.824283127833101,-0.648967791120567,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,-1.80608188549756,2.71139676692755,-3.16810936418402,-4.81828027649326,6.29244376202994,-0.648967791120567,0.242189286111662,0.476059335630758,0.824283127833101,0.623437499999999,0.904990161564096,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2305","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.121801731118962,4.64821697564506,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","dicentrarchi",-3.37449273344909,-5.6764770221542,5.64853549902913,11.4472604302836,2.54549650141501,4.64821697564506,0.000547999460257121,0.01931224275146,0.121801731118962,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV2305","DESeq2",38.0726187258237,8.99623030230351,1.80620458354036,4.98073716802884,6.33425206365022e-07,2.58062121111675e-06,"deseq2",2.58062121111675e-06,8.99623030230351,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","dicentrarchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV236","DESeq2",116.917656376995,-10.0772724346121,3.96955775048424,-2.53863857589243,0.0111284721188138,0.0163217591075935,"deseq2",0.0163217591075935,-10.0772724346121,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV236","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.819535702641524,-0.776500092231329,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-1.52943575455315,4.07463650478856,-3.14066833838974,-5.98638993789978,7.46439148375357,-0.776500092231329,0.250001695344365,0.43772943272805,0.819535702641524,0.642187499999999,0.905044448508653,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV24","DESeq2",303.650437616338,-11.4553269963958,2.06563831421251,-5.54565962374829,2.92848029344084e-08,2.30094880198923e-07,"deseq2",2.30094880198923e-07,-11.4553269963958,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV24","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.358312007982204,-2.52544219252102,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,3.85213036144462,4.14106859160999,-3.44114354348985,-8.49183416410565,3.14187311931593,-2.52544219252102,0.000547999460257121,0.0788716524378915,0.358312007982204,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV248","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.741375636447516,-0.816502914792645,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",-1.51856575615792,1.69625181363014,-3.321368290651,-4.16680703459385,4.87605149639898,-0.816502914792645,0.232560015435696,0.392149133482602,0.741375636447516,0.5296875,0.80705887849563,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV248","DESeq2",19.771177591787,-7.5156296068172,3.72437988633788,-2.01795462229477,0.0435959874873695,0.0532839847067849,"deseq2",0.0532839847067849,-7.5156296068172,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV256","DESeq2",26.93782365135,-21.4879777511651,4.40946479978005,-4.8731487214133,NA,NA,"deseq2",NA,-21.4879777511651,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV256","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.957046587282627,-0.122042617524756,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,-3.4769780409046,-3.82686697235212,-3.13498938993576,-0.705941377177322,7.03418264649725,-0.122042617524756,0.449612658010657,0.763517796744989,0.957046587282627,0.7359375,0.967845532722067,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV2656","DESeq2",32.6097604209086,-8.22835989818389,2.15357809216304,-3.82078547702878,0.000133027325517276,0.000228640715732818,"deseq2",0.000228640715732818,-8.22835989818389,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2656","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.468489565987677,-1.59430851929536,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,0.233174249466735,2.03404333355896,-3.31649546932056,-5.22093601515735,2.99155790682098,-1.59430851929536,0.000547999460257121,0.135294844542554,0.468489565987677,0.2125,0.483243286618856,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV27","DESeq2",192.771099020234,-10.7999953359296,2.33137877975188,-4.63244987460982,3.61363845292019e-06,1.01704646203474e-05,"deseq2",1.01704646203474e-05,-10.7999953359296,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV27","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.380205284200865,-2.11818981706346,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,2.30916785433518,2.94427459199483,-3.04529209844256,-7.76064967556399,3.84576464465806,-2.11818981706346,0.000547999460257121,0.0796436186721719,0.380205284200865,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV3","DESeq2",154.61437737695,-5.41804748179249,1.51294326704847,-3.58113063443702,0.000342110536399412,0.000570184227332353,"deseq2",0.000570184227332353,-5.41804748179249,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV3","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.10690593615143,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV3",-4.10690593615143,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV3","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.750991349871681,-1.47431436790092,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.25968765854172,4.5241251956999,1.28370794286972,-3.4187456153696,3.27486743039082,-1.47431436790092,0.000547999460257121,0.33161925065467,0.750991349871681,0.2,0.461206966504706,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV30","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.741990053267741,-0.843483983100155,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,-1.49188916785461,3.27632629201771,-3.37016886218134,-5.14434033074136,6.28867048614021,-0.843483983100155,0.217056347854834,0.361701587093492,0.741990053267741,0.553124999999999,0.836956495820891,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
